Date,Open,High,Low,Close,Volume,InterestRate,ExchangeRate,VIX,TEDSpread,EFFR,Gold,Oil
2013-03-19,10.779999732971191,10.800000190734863,10.476667404174805,10.66333293914795,4667100.0,0.14,1.2888,14.39,0.21,0.15,1611.300048828125,92.16000366210938
2013-03-20,10.686667442321777,10.739999771118164,10.623332977294922,10.646666526794434,4179900.0,0.14,1.295,12.67,0.21,0.15,1607.5,92.95999908447266
2013-03-21,10.619999885559082,10.796667098999023,10.613332748413086,10.680000305175781,3607200.0,0.14,1.2928,13.99,0.21,0.16,1613.800048828125,92.44999694824219
2013-03-22,10.729999542236328,10.813332557678223,10.666666984558105,10.786666870117188,2247900.0,0.14,1.2996,13.57,0.21,0.15,1606.199951171875,93.70999908447266
2013-03-25,10.813332557678223,10.903332710266113,10.676667213439941,10.713333129882812,2540100.0,0.14,1.2881,13.74,0.2,0.15,1604.5999755859375,94.80999755859375
2013-03-26,10.763333320617676,10.846667289733887,10.743332862854004,10.83666706085205,2252400.0,0.14,1.2858,12.77,0.21,0.14,1595.800048828125,96.33999633789062
2013-03-27,10.720000267028809,10.83666706085205,10.649999618530273,10.793333053588867,2907900.0,0.14,1.2782,13.15,0.19,0.12,1606.199951171875,96.58000183105469
2013-03-28,10.763333320617676,10.800000190734863,10.703332901000977,10.766667366027832,3337200.0,0.14,1.2842,12.7,0.21,0.13,1594.800048828125,97.2300033569336
2013-03-29,10.763333320617676,10.800000190734863,10.703332901000977,10.766667366027832,3337200.0,0.14,1.2816,12.7,0.21,0.09,1594.800048828125,97.2300033569336
2013-04-01,10.760000228881836,10.833333015441895,10.653332710266113,10.670000076293945,2070600.0,0.15,1.2857,13.58,0.21,0.16,1600.0,97.06999969482422
2013-04-02,10.036666870117188,10.036666870117188,9.239999771118164,9.303333282470703,34330800.0,0.15,1.2836,12.78,0.21,0.15,1575.0999755859375,97.19000244140625
2013-04-03,9.33666706085205,9.533332824707031,9.289999961853027,9.423333168029785,11937300.0,0.15,1.2847,14.21,0.22,0.14,1552.800048828125,94.44999694824219
2013-04-04,9.463333129882812,9.623332977294922,9.44333267211914,9.523332595825195,7059600.0,0.15,1.2854,13.89,0.21,0.14,1551.800048828125,93.26000213623047
2013-04-05,9.453332901000977,9.630000114440918,9.453332901000977,9.58666706085205,7433700.0,0.15,1.3027,13.92,0.21,0.15,1575.4000244140625,92.69999694824219
2013-04-08,9.59000015258789,9.670000076293945,9.50333309173584,9.666666984558105,4312200.0,0.15,1.3008,13.19,0.21,0.15,1572.0,93.36000061035156
2013-04-09,9.696666717529297,9.716667175292969,9.449999809265137,9.583333015441895,5419800.0,0.15,1.3092,12.84,0.22,0.15,1586.199951171875,94.19999694824219
2013-04-10,9.569999694824219,9.670000076293945,9.569999694824219,9.666666984558105,6085500.0,0.15,1.306,12.36,0.21,0.15,1558.300048828125,94.63999938964844
2013-04-11,9.65999984741211,9.80666732788086,9.636667251586914,9.723333358764648,5263500.0,0.15,1.3124,12.24,0.21,0.15,1564.300048828125,93.51000213623047
2013-04-12,9.703332901000977,9.739999771118164,9.636667251586914,9.726667404174805,3656700.0,0.15,1.3094,12.06,0.22,0.15,1501.0,91.29000091552734
2013-04-15,9.666666984558105,9.760000228881836,9.510000228881836,9.513333320617676,2929500.0,0.15,1.3082,17.27,0.22,0.15,1360.5999755859375,88.70999908447266
2013-04-16,9.563332557678223,9.616666793823242,9.390000343322754,9.546667098999023,3722400.0,0.15,1.3141,13.96,0.22,0.15,1386.800048828125,88.72000122070312
2013-04-17,9.386667251586914,9.533332824707031,9.386667251586914,9.433333396911621,5097000.0,0.15,1.3049,16.51,0.22,0.15,1382.199951171875,86.68000030517578
2013-04-18,9.5,9.510000228881836,9.260000228881836,9.313332557678223,4471200.0,0.15,1.3072,17.56,0.23,0.15,1392.0,87.7300033569336
2013-04-19,9.346667289733887,9.369999885559082,9.286666870117188,9.323332786560059,4723500.0,0.15,1.3066,14.97,0.23,0.15,1395.300048828125,88.01000213623047
2013-04-22,9.3100004196167,9.399999618530273,9.15666675567627,9.383333206176758,7539900.0,0.15,1.305,14.39,0.23,0.15,1421.0,88.76000213623047
2013-04-23,9.41333293914795,9.523332595825195,9.383333206176758,9.489999771118164,4852200.0,0.15,1.3012,13.48,0.23,0.14,1408.5999755859375,89.18000030517578
2013-04-24,9.473333358764648,9.553333282470703,9.210000038146973,9.399999618530273,6661500.0,0.15,1.2997,13.61,0.22,0.13,1423.4000244140625,91.43000030517578
2013-04-25,9.456666946411133,9.636667251586914,9.399999618530273,9.576666831970215,6108900.0,0.15,1.3004,13.62,0.23,0.13,1461.800048828125,93.63999938964844
2013-04-26,9.59000015258789,9.676667213439941,9.553333282470703,9.636667251586914,3747000.0,0.15,1.3024,13.61,0.23,0.13,1453.5999755859375,93.0
2013-04-29,9.673333168029785,9.723333358764648,9.626667022705078,9.699999809265137,3910500.0,0.15,1.309,13.71,0.22,0.13,1467.4000244140625,94.5
2013-04-30,9.670000076293945,9.826666831970215,9.670000076293945,9.826666831970215,5244600.0,0.15,1.3168,13.52,0.22,0.14,1472.199951171875,93.45999908447266
2013-05-01,9.779999732971191,9.84000015258789,9.699999809265137,9.75,2758200.0,0.11,1.3192,14.49,0.21,0.14,1446.300048828125,91.02999877929688
2013-05-02,9.760000228881836,9.993332862854004,9.736666679382324,9.989999771118164,4309500.0,0.11,1.3066,13.59,0.22,0.15,1467.699951171875,93.98999786376953
2013-05-03,10.053333282470703,10.176667213439941,10.053333282470703,10.153332710266113,8183400.0,0.11,1.3112,12.85,0.23,0.14,1464.300048828125,95.61000061035156
2013-05-06,10.176667213439941,10.226667404174805,10.043333053588867,10.046667098999023,3899700.0,0.11,1.3067,12.66,0.23,0.14,1468.0999755859375,96.16000366210938
2013-05-07,10.069999694824219,10.15666675567627,10.0600004196167,10.073332786560059,4406700.0,0.11,1.3085,12.83,0.24,0.12,1449.0,95.62000274658203
2013-05-08,10.073332786560059,10.203332901000977,10.006667137145996,10.180000305175781,3673500.0,0.11,1.3177,12.66,0.24,0.12,1473.9000244140625,96.62000274658203
2013-05-09,10.166666984558105,10.186667442321777,10.046667098999023,10.076666831970215,3295800.0,0.11,1.3105,13.13,0.24,0.12,1468.800048828125,96.38999938964844
2013-05-10,10.0600004196167,10.199999809265137,10.016667366027832,10.166666984558105,4205400.0,0.11,1.2955,12.59,0.24,0.12,1436.800048828125,96.04000091552734
2013-05-13,10.16333293914795,10.233332633972168,10.076666831970215,10.15999984741211,2790300.0,0.11,1.2981,12.55,0.23,0.12,1434.5,95.16999816894531
2013-05-14,10.143333435058594,10.376667022705078,10.143333435058594,10.30666732788086,3823500.0,0.11,1.2969,12.77,0.22,0.11,1424.699951171875,94.20999908447266
2013-05-15,10.296667098999023,10.433333396911621,10.24666690826416,10.376667022705078,3790200.0,0.11,1.2857,12.81,0.23,0.12,1396.5,94.30000305175781
2013-05-16,10.333333015441895,10.383333206176758,10.229999542236328,10.25333309173584,3152100.0,0.11,1.2898,13.07,0.24,0.11,1387.0999755859375,95.16000366210938
2013-05-17,10.260000228881836,10.446666717529297,10.166666984558105,10.420000076293945,6972300.0,0.11,1.2818,12.45,0.23,0.1,1364.9000244140625,96.0199966430664
2013-05-20,10.399999618530273,10.5,10.346667289733887,10.446666717529297,3033000.0,0.11,1.2865,13.02,0.22,0.1,1384.300048828125,96.70999908447266
2013-05-21,10.416666984558105,10.506667137145996,10.356666564941406,10.396666526794434,3240900.0,0.11,1.291,13.37,0.23,0.09,1377.800048828125,96.16000366210938
2013-05-22,10.130000114440918,10.563332557678223,10.113332748413086,10.326666831970215,9169800.0,0.11,1.2864,13.82,0.23,0.08,1367.5999755859375,94.27999877929688
2013-05-23,10.236666679382324,10.323332786560059,10.130000114440918,10.30666732788086,6631800.0,0.11,1.2944,14.07,0.22,0.08,1392.0,94.25
2013-05-24,10.260000228881836,10.273332595825195,10.103333473205566,10.239999771118164,3030300.0,0.11,1.292,13.99,0.23,0.09,1386.800048828125,94.1500015258789
2013-05-27,10.260000228881836,10.273332595825195,10.103333473205566,10.239999771118164,3030300.0,0.11,1.292,13.99,0.23,0.09,1386.800048828125,94.1500015258789
2013-05-28,10.403332710266113,10.553333282470703,10.326666831970215,10.489999771118164,4898700.0,0.11,1.287,14.48,0.22,0.09,1379.0999755859375,95.01000213623047
2013-05-29,10.5,10.600000381469727,10.420000076293945,10.529999732971191,4981200.0,0.11,1.2944,14.83,0.23,0.08,1391.300048828125,93.12999725341797
2013-05-30,10.510000228881836,10.816666603088379,10.446666717529297,10.716667175292969,4154400.0,0.11,1.3042,14.53,0.23,0.08,1411.5,93.61000061035156
2013-05-31,10.706666946411133,10.770000457763672,10.486666679382324,10.486666679382324,4959300.0,0.11,1.2988,16.3,0.24,0.09,1392.5999755859375,91.97000122070312
2013-06-01,10.706666946411133,10.770000457763672,10.486666679382324,10.486666679382324,4959300.0,0.09,1.2988,16.3,0.24,0.09,1392.5999755859375,91.97000122070312
2013-06-03,10.486666679382324,10.533332824707031,10.176667213439941,10.353333473205566,3925500.0,0.09,1.3098,16.28,0.22,0.1,1411.699951171875,93.44999694824219
2013-06-04,10.393333435058594,10.50333309173584,10.25,10.279999732971191,4083900.0,0.09,1.3075,16.27,0.23,0.11,1397.0999755859375,93.30999755859375
2013-06-05,10.34000015258789,10.399999618530273,10.196666717529297,10.346667289733887,4511700.0,0.09,1.3088,17.5,0.22,0.09,1398.4000244140625,93.73999786376953
2013-06-06,10.380000114440918,10.619999885559082,10.356666564941406,10.616666793823242,3334500.0,0.09,1.3248,16.63,0.22,0.1,1415.699951171875,94.76000213623047
2013-06-07,10.726667404174805,10.963333129882812,10.646666526794434,10.960000038146973,3881700.0,0.09,1.3242,15.14,0.24,0.09,1383.0,96.02999877929688
2013-06-10,11.0,11.143333435058594,10.859999656677246,10.973333358764648,3351600.0,0.09,1.3234,15.44,0.22,0.09,1386.199951171875,95.7699966430664
2013-06-11,10.823332786560059,10.846667289733887,10.65666675567627,10.706666946411133,3569700.0,0.09,1.3278,17.07,0.22,0.09,1377.0,95.37999725341797
2013-06-12,10.723333358764648,10.756667137145996,10.4399995803833,10.446666717529297,3860100.0,0.09,1.3354,18.59,0.22,0.08,1391.800048828125,95.87999725341797
2013-06-13,10.399999618530273,10.91333293914795,10.396666526794434,10.859999656677246,6565800.0,0.09,1.3314,16.41,0.22,0.09,1377.5999755859375,96.69000244140625
2013-06-14,10.886667251586914,10.986666679382324,10.779999732971191,10.866666793823242,2973900.0,0.09,1.333,17.15,0.22,0.1,1387.300048828125,97.8499984741211
2013-06-17,10.953332901000977,11.09000015258789,10.866666793823242,11.013333320617676,2410800.0,0.09,1.3341,16.8,0.22,0.11,1382.800048828125,97.7699966430664
2013-06-18,10.993332862854004,11.116666793823242,10.983332633972168,11.063332557678223,2980800.0,0.09,1.3407,16.61,0.22,0.12,1366.5999755859375,98.44000244140625
2013-06-19,11.033332824707031,11.039999961853027,10.880000114440918,10.903332710266113,2925000.0,0.09,1.3404,16.64,0.22,0.1,1373.5999755859375,98.23999786376953
2013-06-20,10.83666706085205,10.99666690826416,10.75,10.916666984558105,5862300.0,0.09,1.3214,20.49,0.22,0.1,1285.9000244140625,95.4000015258789
2013-06-21,11.013333320617676,11.016667366027832,10.803333282470703,10.856666564941406,8353500.0,0.09,1.3113,18.9,0.22,0.1,1291.5999755859375,93.69000244140625
2013-06-24,10.80666732788086,10.856666564941406,10.506667137145996,10.616666793823242,3535500.0,0.09,1.3091,20.11,0.22,0.1,1276.800048828125,95.18000030517578
2013-06-25,10.66333293914795,10.876667022705078,10.643333435058594,10.783332824707031,4276800.0,0.09,1.308,18.47,0.22,0.09,1274.800048828125,95.31999969482422
2013-06-26,10.903332710266113,10.946666717529297,10.770000457763672,10.8100004196167,5273100.0,0.09,1.3006,17.21,0.22,0.09,1229.5999755859375,95.5
2013-06-27,10.890000343322754,10.960000038146973,10.8100004196167,10.953332901000977,3556500.0,0.09,1.3016,16.86,0.21,0.09,1211.4000244140625,97.05000305175781
2013-06-28,10.926667213439941,10.979999542236328,10.796667098999023,10.930000305175781,4184100.0,0.09,1.301,16.86,0.23,0.07,1223.800048828125,96.55999755859375
2013-07-01,10.983332633972168,11.153332710266113,10.933333396911621,11.036666870117188,2871900.0,0.09,1.306,16.37,0.23,0.1,1255.9000244140625,97.98999786376953
2013-07-02,11.079999923706055,11.166666984558105,10.946666717529297,11.020000457763672,2154900.0,0.09,1.3017,16.44,0.24,0.1,1243.5999755859375,99.5999984741211
2013-07-03,10.953332901000977,10.989999771118164,10.873332977294922,10.90666675567627,1230900.0,0.09,1.3005,16.2,0.22,0.1,1252.0999755859375,101.23999786376953
2013-07-04,10.953332901000977,10.989999771118164,10.873332977294922,10.90666675567627,1230900.0,0.09,1.3005,16.2,0.22,0.1,1252.0999755859375,101.23999786376953
2013-07-05,10.920000076293945,11.100000381469727,10.90999984741211,11.100000381469727,2204100.0,0.09,1.2831,14.89,0.23,0.1,1212.9000244140625,103.22000122070312
2013-07-08,11.130000114440918,11.166666984558105,11.043333053588867,11.046667098999023,2428500.0,0.09,1.2863,14.78,0.22,0.1,1234.9000244140625,103.13999938964844
2013-07-09,11.113332748413086,11.153332710266113,11.023332595825195,11.079999923706055,2741400.0,0.09,1.2774,14.35,0.23,0.1,1245.9000244140625,103.52999877929688
2013-07-10,11.103333473205566,11.143333435058594,10.986666679382324,11.09000015258789,2739900.0,0.09,1.2846,14.21,0.23,0.09,1247.4000244140625,106.5199966430664
2013-07-11,11.199999809265137,11.396666526794434,11.19333267211914,11.373332977294922,4275600.0,0.09,1.3046,14.01,0.23,0.09,1280.0999755859375,104.91000366210938
2013-07-12,11.416666984558105,11.460000038146973,11.356666564941406,11.433333396911621,2102700.0,0.09,1.3048,13.84,0.23,0.09,1277.800048828125,105.94999694824219
2013-07-15,11.44333267211914,11.470000267028809,11.353333473205566,11.380000114440918,1919700.0,0.09,1.3039,13.79,0.23,0.09,1283.800048828125,106.31999969482422
2013-07-16,11.366666793823242,11.399999618530273,11.173333168029785,11.260000228881836,3104400.0,0.09,1.3144,14.42,0.24,0.09,1290.800048828125,106.0
2013-07-17,11.286666870117188,11.326666831970215,11.199999809265137,11.223333358764648,1768500.0,0.09,1.3094,13.78,0.24,0.09,1277.9000244140625,106.4800033569336
2013-07-18,11.256667137145996,11.403332710266113,11.216667175292969,11.380000114440918,1482000.0,0.09,1.3078,13.77,0.24,0.09,1284.5999755859375,108.04000091552734
2013-07-19,11.359999656677246,11.359999656677246,11.236666679382324,11.296667098999023,2396400.0,0.09,1.3142,12.54,0.23,0.09,1293.300048828125,108.05000305175781
2013-07-22,11.363332748413086,11.366666793823242,11.149999618530273,11.25333309173584,3090900.0,0.09,1.3193,12.29,0.22,0.09,1336.4000244140625,106.91000366210938
2013-07-23,11.216667175292969,11.380000114440918,11.216667175292969,11.279999732971191,3674400.0,0.09,1.3212,12.66,0.25,0.09,1335.0999755859375,107.2300033569336
2013-07-24,11.296667098999023,11.319999694824219,10.883333206176758,10.936667442321777,4048200.0,0.09,1.3228,13.18,0.23,0.09,1319.699951171875,105.38999938964844
2013-07-25,10.920000076293945,11.083333015441895,10.876667022705078,11.076666831970215,4894500.0,0.09,1.3234,12.97,0.24,0.09,1329.0,105.48999786376953
2013-07-26,10.983332633972168,10.986666679382324,10.833333015441895,10.973333358764648,3015300.0,0.09,1.3269,12.72,0.24,0.09,1321.699951171875,104.69999694824219
2013-07-29,10.926667213439941,11.00333309173584,10.866666793823242,11.00333309173584,2757900.0,0.09,1.3262,13.39,0.24,0.08,1328.4000244140625,104.55000305175781
2013-07-30,10.6899995803833,10.84000015258789,10.623332977294922,10.819999694824219,5785500.0,0.09,1.3266,13.39,0.22,0.09,1324.0,103.08000183105469
2013-07-31,10.779999732971191,10.899999618530273,10.763333320617676,10.800000190734863,5638800.0,0.09,1.3282,13.45,0.23,0.09,1312.4000244140625,105.02999877929688
2013-08-01,10.899999618530273,11.069999694824219,10.859999656677246,11.066666603088379,4077000.0,0.08,1.3217,12.94,0.23,0.08,1311.0,107.88999938964844
2013-08-02,11.046667098999023,11.063332557678223,10.960000038146973,10.993332862854004,2277000.0,0.08,1.3268,11.98,0.23,0.09,1310.5999755859375,106.94000244140625
2013-08-05,10.930000305175781,10.94333267211914,10.853333473205566,10.869999885559082,1704300.0,0.08,1.3257,11.84,0.22,0.08,1302.5999755859375,106.55999755859375
2013-08-06,10.890000343322754,10.896666526794434,10.773332595825195,10.84333324432373,3427500.0,0.08,1.3296,12.72,0.23,0.09,1283.199951171875,105.30000305175781
2013-08-07,10.829999923706055,10.829999923706055,10.676667213439941,10.74666690826416,1935300.0,0.08,1.3329,12.98,0.22,0.09,1286.0999755859375,104.37000274658203
2013-08-08,10.789999961853027,10.829999923706055,10.706666946411133,10.770000457763672,2286900.0,0.08,1.3392,12.73,0.21,0.09,1310.699951171875,103.4000015258789
2013-08-09,10.756667137145996,10.833333015441895,10.636667251586914,10.636667251586914,2532300.0,0.08,1.3338,13.41,0.21,0.08,1312.9000244140625,105.97000122070312
2013-08-12,10.633333206176758,10.760000228881836,10.59000015258789,10.653332710266113,4235700.0,0.08,1.3312,12.81,0.2,0.08,1334.699951171875,106.11000061035156
2013-08-13,10.633333206176758,10.703332901000977,10.569999694824219,10.636667251586914,2346600.0,0.08,1.3247,12.31,0.2,0.08,1321.199951171875,106.83000183105469
2013-08-14,10.616666793823242,10.726667404174805,10.59000015258789,10.653332710266113,1982100.0,0.08,1.3256,13.04,0.21,0.09,1334.0,106.8499984741211
2013-08-15,10.55666732788086,10.58666706085205,10.313332557678223,10.380000114440918,4733700.0,0.08,1.3263,14.73,0.21,0.08,1361.5999755859375,107.33000183105469
2013-08-16,10.356666564941406,10.436667442321777,10.233332633972168,10.263333320617676,3891300.0,0.08,1.3321,14.37,0.21,0.09,1371.699951171875,107.45999908447266
2013-08-19,10.25333309173584,10.366666793823242,10.213333129882812,10.260000228881836,3999300.0,0.08,1.3348,15.1,0.2,0.09,1366.199951171875,107.0999984741211
2013-08-20,10.25333309173584,10.449999809265137,10.25,10.40666675567627,4298100.0,0.08,1.3426,14.91,0.22,0.09,1373.0999755859375,104.97000122070312
2013-08-21,10.623332977294922,10.680000305175781,10.489999771118164,10.513333320617676,5463300.0,0.08,1.3368,15.94,0.22,0.08,1370.5999755859375,103.8499984741211
2013-08-22,10.533332824707031,10.630000114440918,9.94333267211914,10.153332710266113,7179000.0,0.08,1.3362,14.76,0.23,0.09,1371.199951171875,105.02999877929688
2013-08-23,10.233332633972168,10.319999694824219,10.15999984741211,10.276666641235352,6221700.0,0.08,1.3392,13.98,0.23,0.08,1395.699951171875,106.41999816894531
2013-08-26,10.303333282470703,10.333333015441895,10.216667175292969,10.216667175292969,3562800.0,0.08,1.3369,14.99,0.23,0.08,1393.0,105.91999816894531
2013-08-27,10.126667022705078,10.16333293914795,9.946666717529297,9.979999542236328,4697100.0,0.08,1.3387,16.77,0.21,0.07,1420.5999755859375,109.01000213623047
2013-08-28,10.00333309173584,10.05666732788086,9.899999618530273,9.946666717529297,5643000.0,0.08,1.3326,16.49,0.23,0.07,1419.0,110.0999984741211
2013-08-29,9.91333293914795,10.066666603088379,9.896666526794434,10.020000457763672,3571200.0,0.08,1.3228,16.81,0.24,0.08,1412.9000244140625,108.80000305175781
2013-08-30,10.083333015441895,10.133333206176758,9.916666984558105,9.953332901000977,3765600.0,0.08,1.3196,17.01,0.23,0.07,1396.0999755859375,107.6500015258789
2013-09-01,10.083333015441895,10.133333206176758,9.916666984558105,9.953332901000977,3765600.0,0.08,1.3196,17.01,0.23,0.07,1396.0999755859375,107.6500015258789
2013-09-02,10.083333015441895,10.133333206176758,9.916666984558105,9.953332901000977,3765600.0,0.08,1.3196,17.01,0.23,0.07,1396.0999755859375,107.6500015258789
2013-09-03,10.116666793823242,10.16333293914795,9.890000343322754,9.926667213439941,3603300.0,0.08,1.3164,16.61,0.24,0.09,1412.0,108.54000091552734
2013-09-04,9.926667213439941,10.109999656677246,9.83666706085205,10.0,7253100.0,0.08,1.3212,15.88,0.24,0.08,1389.9000244140625,107.2300033569336
2013-09-05,9.986666679382324,10.140000343322754,9.986666679382324,10.09000015258789,3511500.0,0.08,1.312,15.77,0.24,0.08,1373.0999755859375,108.37000274658203
2013-09-06,10.146666526794434,10.223333358764648,9.966667175292969,10.170000076293945,4563600.0,0.08,1.3166,15.85,0.24,0.08,1386.699951171875,110.52999877929688
2013-09-09,10.1899995803833,10.236666679382324,10.119999885559082,10.223333358764648,3438900.0,0.08,1.326,15.63,0.24,0.08,1386.800048828125,109.5199966430664
2013-09-10,10.266667366027832,10.366666793823242,10.25,10.326666831970215,2537400.0,0.08,1.326,14.53,0.24,0.08,1364.0999755859375,107.38999938964844
2013-09-11,10.243332862854004,10.399999618530273,10.206666946411133,10.333333015441895,3998400.0,0.08,1.3301,13.82,0.23,0.08,1363.9000244140625,107.55999755859375
2013-09-12,10.376667022705078,10.44333267211914,10.25333309173584,10.430000305175781,5161800.0,0.08,1.3315,14.29,0.24,0.08,1330.4000244140625,108.5999984741211
2013-09-13,10.416666984558105,10.44333267211914,10.34333324432373,10.416666984558105,3825600.0,0.08,1.3276,14.16,0.24,0.08,1308.4000244140625,108.20999908447266
2013-09-16,10.516667366027832,10.55666732788086,10.396666526794434,10.473333358764648,5051700.0,0.08,1.335,14.38,0.23,0.08,1317.9000244140625,106.58999633789062
2013-09-17,10.470000267028809,10.520000457763672,10.436667442321777,10.510000228881836,2707200.0,0.08,1.3357,14.53,0.24,0.08,1309.5,105.41999816894531
2013-09-18,10.486666679382324,10.619999885559082,10.40999984741211,10.59000015258789,8449800.0,0.08,1.3351,13.59,0.24,0.08,1307.800048828125,108.06999969482422
2013-09-19,10.583333015441895,10.69333267211914,10.550000190734863,10.673333168029785,4134300.0,0.08,1.3527,13.16,0.24,0.09,1369.4000244140625,106.38999938964844
2013-09-20,10.696666717529297,10.776666641235352,10.653332710266113,10.69333267211914,4810500.0,0.08,1.3522,13.12,0.24,0.08,1332.5,104.68000030517578
2013-09-23,10.636667251586914,10.893333435058594,10.626667022705078,10.686667442321777,7878000.0,0.08,1.352,14.31,0.23,0.09,1326.9000244140625,103.58999633789062
2013-09-24,10.710000038146973,10.813332557678223,10.65999984741211,10.726667404174805,3833700.0,0.08,1.349,14.08,0.23,0.09,1316.0,103.12999725341797
2013-09-25,10.733332633972168,10.800000190734863,10.670000076293945,10.683333396911621,3183600.0,0.08,1.3536,14.01,0.23,0.08,1335.9000244140625,102.66000366210938
2013-09-26,10.683333396911621,10.876667022705078,10.680000305175781,10.856666564941406,2762700.0,0.08,1.3484,14.06,0.25,0.08,1323.5999755859375,103.02999877929688
2013-09-27,10.766667366027832,10.770000457763672,10.699999809265137,10.733332633972168,1651500.0,0.08,1.3537,15.46,0.23,0.08,1338.4000244140625,102.87000274658203
2013-09-30,10.623332977294922,10.710000038146973,10.576666831970215,10.703332901000977,2811900.0,0.08,1.3535,16.6,0.23,0.06,1326.5,102.33000183105469
2013-10-01,10.699999809265137,10.833333015441895,10.649999618530273,10.796667098999023,3609900.0,0.09,1.3534,15.54,0.23,0.08,1286.0,102.04000091552734
2013-10-02,10.766667366027832,10.800000190734863,10.673333168029785,10.793333053588867,3131400.0,0.09,1.3592,16.6,0.22,0.07,1320.5999755859375,104.0999984741211
2013-10-03,10.739999771118164,10.833333015441895,10.670000076293945,10.770000457763672,3960000.0,0.09,1.3642,17.67,0.21,0.08,1317.4000244140625,103.30999755859375
2013-10-04,10.783332824707031,11.00333309173584,10.756667137145996,10.966667175292969,4943100.0,0.09,1.3582,16.74,0.21,0.08,1309.699951171875,103.83999633789062
2013-10-07,10.886667251586914,10.90666675567627,10.756667137145996,10.760000228881836,2868000.0,0.09,1.3569,19.41,0.21,0.08,1324.800048828125,103.02999877929688
2013-10-08,10.763333320617676,10.8100004196167,10.58666706085205,10.596667289733887,3431100.0,0.09,1.3582,20.34,0.19,0.08,1324.199951171875,103.48999786376953
2013-10-09,10.649999618530273,10.789999961853027,10.58666706085205,10.673333168029785,3736500.0,0.09,1.3513,19.6,0.2,0.09,1306.9000244140625,101.61000061035156
2013-10-10,10.75333309173584,11.020000457763672,10.75,11.006667137145996,2579100.0,0.09,1.3535,16.48,0.19,0.09,1296.5999755859375,103.01000213623047
2013-10-11,10.956666946411133,11.106666564941406,10.956666946411133,11.05666732788086,3192000.0,0.09,1.3559,15.72,0.16,0.1,1268.0,102.0199966430664
2013-10-14,11.00333309173584,11.206666946411133,11.00333309173584,11.176667213439941,2340600.0,0.09,1.3559,16.07,0.16,0.1,1276.4000244140625,102.41000366210938
2013-10-15,11.180000305175781,11.276666641235352,11.063332557678223,11.109999656677246,2864100.0,0.09,1.3494,18.66,0.1,0.1,1273.0,101.20999908447266
2013-10-16,11.203332901000977,11.313332557678223,11.130000114440918,11.226667404174805,3033900.0,0.09,1.349,14.71,0.15,0.11,1282.0,102.29000091552734
2013-10-17,11.16333293914795,11.386667251586914,11.16333293914795,11.359999656677246,2417100.0,0.09,1.3664,13.48,0.19,0.1,1322.699951171875,100.66999816894531
2013-10-18,11.403332710266113,11.41333293914795,11.333333015441895,11.383333206176758,1923600.0,0.09,1.3693,13.04,0.2,0.1,1314.4000244140625,100.80999755859375
2013-10-21,11.366666793823242,11.40999984741211,11.126667022705078,11.229999542236328,4233900.0,0.09,1.3672,13.16,0.2,0.09,1315.699951171875,99.22000122070312
2013-10-22,11.276666641235352,11.380000114440918,11.186667442321777,11.19333267211914,3900900.0,0.09,1.3778,13.33,0.2,0.08,1342.5,97.80000305175781
2013-10-23,11.25,11.873332977294922,11.226667404174805,11.84333324432373,7345500.0,0.09,1.3786,13.42,0.2,0.08,1333.9000244140625,96.86000061035156
2013-10-24,11.84333324432373,12.083333015441895,11.84333324432373,11.883333206176758,4269600.0,0.09,1.381,13.2,0.21,0.08,1350.199951171875,97.11000061035156
2013-10-25,11.84333324432373,12.010000228881836,11.823332786560059,11.899999618530273,3401700.0,0.09,1.3794,13.09,0.2,0.08,1352.4000244140625,97.8499984741211
2013-10-28,11.896666526794434,11.983332633972168,11.883333206176758,11.90666675567627,3717300.0,0.09,1.3786,13.31,0.2,0.08,1352.0,98.68000030517578
2013-10-29,11.930000305175781,12.013333320617676,11.886667251586914,12.00333309173584,4114500.0,0.09,1.377,13.41,0.2,0.08,1345.199951171875,98.19999694824219
2013-10-30,11.979999542236328,11.993332862854004,11.84333324432373,11.90999984741211,2375700.0,0.09,1.3771,13.65,0.2,0.08,1349.0,96.7699966430664
2013-10-31,11.846667289733887,11.903332710266113,11.783332824707031,11.8100004196167,3497700.0,0.09,1.3594,13.75,0.2,0.07,1323.5999755859375,96.37999725341797
2013-11-01,11.80666732788086,11.853333473205566,11.670000076293945,11.766667366027832,3770100.0,0.08,1.3488,13.28,0.2,0.08,1313.0999755859375,94.61000061035156
2013-11-04,11.826666831970215,11.83666706085205,11.733332633972168,11.819999694824219,1737900.0,0.08,1.3516,12.93,0.19,0.08,1314.5999755859375,94.62000274658203
2013-11-05,11.729999542236328,11.876667022705078,11.69333267211914,11.773332595825195,2194200.0,0.08,1.347,13.27,0.19,0.08,1308.0,93.37000274658203
2013-11-06,11.816666603088379,11.890000343322754,11.786666870117188,11.833333015441895,1783200.0,0.08,1.353,12.67,0.19,0.08,1317.699951171875,94.80000305175781
2013-11-07,11.886667251586914,11.946666717529297,11.6899995803833,11.706666946411133,1931700.0,0.08,1.339,13.91,0.19,0.08,1308.4000244140625,94.19999694824219
2013-11-08,11.75,12.00333309173584,11.710000038146973,11.976667404174805,2895300.0,0.08,1.3357,12.9,0.18,0.08,1284.5,94.5999984741211
